date,surface_id,reference_only,variant_id,net_ret,equity,notional_equity,turnover,gross_exposure,positions_count,is_observed_day,source_path
2015-05-06,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-07,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-08,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-11,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-12,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-13,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-14,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-15,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-18,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-19,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-20,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-21,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-22,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-25,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-26,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-27,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-28,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-05-29,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-06-01,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-06-02,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-06-03,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
2015-06-04,phase59_shadow_research,False,v_3516a4bd6b65,0.0,1.0,100000.0,,,,False,research_data/catalog.duckdb::allocator_state
