date,ticker,permno,lifecycle_action,buy_sell,event_weight,event_target_weight,softmax_v1_target_weight,softmax_v1_cash_residual,softmax_v1_gross_weight,sizing_eligible,eligibility_reason,factor_positive_count,factor_present_count,technical_quality,score,hold_days,source
2025-07-28,LRCX,48486,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,3,4,1.0,0.25,56,rule100_softmax_v1_history
2025-07-28,MSFT,10107,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,3,4,1.0,0.25,62,rule100_softmax_v1_history
2025-07-28,MU,53613,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,2,4,1.0,0.25,25,rule100_softmax_v1_history
2025-07-28,TSM,85442,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,2,4,1.0,0.25,55,rule100_softmax_v1_history
2025-07-29,AMAT,14702,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,2,4,1.0,0.25,11,rule100_softmax_v1_history
2025-07-29,LRCX,48486,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,3,4,1.0,0.25,57,rule100_softmax_v1_history
2025-07-29,MSFT,10107,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,3,4,1.0,0.25,63,rule100_softmax_v1_history
2025-07-29,MU,53613,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,2,4,1.0,0.25,26,rule100_softmax_v1_history
2025-07-29,TSM,85442,HOLD,,0.1,0.1,0.1,0.5,0.5,True,eligible_buy_or_hold,2,4,1.0,0.25,56,rule100_softmax_v1_history
2025-07-30,AMAT,14702,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,12,rule100_softmax_v1_history
2025-07-30,LRCX,48486,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,0,1,1.0,0.25,58,rule100_softmax_v1_history
2025-07-30,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,0,1,0.6995800000000001,0.17489500000000002,64,rule100_softmax_v1_history
2025-07-30,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,27,rule100_softmax_v1_history
2025-07-30,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,57,rule100_softmax_v1_history
2025-07-31,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,13,rule100_softmax_v1_history
2025-07-31,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,59,rule100_softmax_v1_history
2025-07-31,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.0,0.0,65,rule100_softmax_v1_history
2025-07-31,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,28,rule100_softmax_v1_history
2025-07-31,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,58,rule100_softmax_v1_history
2025-08-01,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,14,rule100_softmax_v1_history
2025-08-01,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,60,rule100_softmax_v1_history
2025-08-01,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.40744,0.10186,66,rule100_softmax_v1_history
2025-08-01,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,29,rule100_softmax_v1_history
2025-08-01,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,59,rule100_softmax_v1_history
2025-08-04,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,17,rule100_softmax_v1_history
2025-08-04,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,63,rule100_softmax_v1_history
2025-08-04,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.03251999999999999,0.008129999999999998,69,rule100_softmax_v1_history
2025-08-04,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,32,rule100_softmax_v1_history
2025-08-04,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,62,rule100_softmax_v1_history
2025-08-05,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,18,rule100_softmax_v1_history
2025-08-05,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,64,rule100_softmax_v1_history
2025-08-05,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.40412000000000003,0.10103000000000001,70,rule100_softmax_v1_history
2025-08-05,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,33,rule100_softmax_v1_history
2025-08-05,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,63,rule100_softmax_v1_history
2025-08-06,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,19,rule100_softmax_v1_history
2025-08-06,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,65,rule100_softmax_v1_history
2025-08-06,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.55652,0.13913,71,rule100_softmax_v1_history
2025-08-06,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,34,rule100_softmax_v1_history
2025-08-06,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,64,rule100_softmax_v1_history
2025-08-07,AMAT,14702,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,20,rule100_softmax_v1_history
2025-08-07,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,66,rule100_softmax_v1_history
2025-08-07,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,0.75436,0.18859,72,rule100_softmax_v1_history
2025-08-07,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,35,rule100_softmax_v1_history
2025-08-07,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,65,rule100_softmax_v1_history
2025-08-08,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,21,rule100_softmax_v1_history
2025-08-08,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,67,rule100_softmax_v1_history
2025-08-08,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.74456,0.18614,73,rule100_softmax_v1_history
2025-08-08,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,36,rule100_softmax_v1_history
2025-08-08,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,66,rule100_softmax_v1_history
2025-08-11,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,24,rule100_softmax_v1_history
2025-08-11,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,70,rule100_softmax_v1_history
2025-08-11,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.79178,0.197945,76,rule100_softmax_v1_history
2025-08-11,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,39,rule100_softmax_v1_history
2025-08-11,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,69,rule100_softmax_v1_history
2025-08-12,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,25,rule100_softmax_v1_history
2025-08-12,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,71,rule100_softmax_v1_history
2025-08-12,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.54884,0.13721,77,rule100_softmax_v1_history
2025-08-12,MU,53613,TRIM,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,40,rule100_softmax_v1_history
2025-08-12,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,70,rule100_softmax_v1_history
2025-08-13,AMAT,14702,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,26,rule100_softmax_v1_history
2025-08-13,LRCX,48486,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,3,4,1.0,0.25,72,rule100_softmax_v1_history
2025-08-13,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.6,0.4,False,tighten_below_hold_threshold,1,4,0.91252,0.22813,78,rule100_softmax_v1_history
2025-08-13,MU,53613,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,41,rule100_softmax_v1_history
2025-08-13,TSM,85442,HOLD,,0.1,0.1,0.1,0.6,0.4,True,eligible_buy_or_hold,2,4,1.0,0.25,71,rule100_softmax_v1_history
2025-08-14,AMAT,14702,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,0,1,0.7502,0.18755,27,rule100_softmax_v1_history
2025-08-14,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,73,rule100_softmax_v1_history
2025-08-14,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,0.86016,0.21504,79,rule100_softmax_v1_history
2025-08-14,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,42,rule100_softmax_v1_history
2025-08-14,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,72,rule100_softmax_v1_history
2025-08-15,AMAT,14702,HOLD,,0.1,0.1,0.0,0.7,0.30000000000000004,False,exit_or_trend_veto_block,2,4,0.0,0.0,28,rule100_softmax_v1_history
2025-08-15,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,74,rule100_softmax_v1_history
2025-08-15,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,0.96874,0.242185,80,rule100_softmax_v1_history
2025-08-15,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,43,rule100_softmax_v1_history
2025-08-15,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,73,rule100_softmax_v1_history
2025-08-18,AMAT,14702,EXIT,SELL,0.0,0.0,0.0,0.7,0.30000000000000004,False,flat_after_sell,2,4,0.0,,31,rule100_softmax_v1_history
2025-08-18,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,77,rule100_softmax_v1_history
2025-08-18,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,83,rule100_softmax_v1_history
2025-08-18,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,46,rule100_softmax_v1_history
2025-08-18,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,76,rule100_softmax_v1_history
2025-08-19,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,78,rule100_softmax_v1_history
2025-08-19,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,84,rule100_softmax_v1_history
2025-08-19,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,47,rule100_softmax_v1_history
2025-08-19,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,77,rule100_softmax_v1_history
2025-08-20,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,79,rule100_softmax_v1_history
2025-08-20,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,85,rule100_softmax_v1_history
2025-08-20,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,48,rule100_softmax_v1_history
2025-08-20,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,78,rule100_softmax_v1_history
2025-08-21,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,80,rule100_softmax_v1_history
2025-08-21,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,86,rule100_softmax_v1_history
2025-08-21,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,49,rule100_softmax_v1_history
2025-08-21,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,79,rule100_softmax_v1_history
2025-08-22,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,81,rule100_softmax_v1_history
2025-08-22,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,87,rule100_softmax_v1_history
2025-08-22,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,50,rule100_softmax_v1_history
2025-08-22,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,80,rule100_softmax_v1_history
2025-08-25,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,84,rule100_softmax_v1_history
2025-08-25,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,90,rule100_softmax_v1_history
2025-08-25,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,53,rule100_softmax_v1_history
2025-08-25,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,83,rule100_softmax_v1_history
2025-08-26,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,85,rule100_softmax_v1_history
2025-08-26,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,91,rule100_softmax_v1_history
2025-08-26,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,54,rule100_softmax_v1_history
2025-08-26,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,84,rule100_softmax_v1_history
2025-08-27,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,86,rule100_softmax_v1_history
2025-08-27,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,92,rule100_softmax_v1_history
2025-08-27,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,55,rule100_softmax_v1_history
2025-08-27,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,85,rule100_softmax_v1_history
2025-08-28,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,87,rule100_softmax_v1_history
2025-08-28,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,93,rule100_softmax_v1_history
2025-08-28,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,56,rule100_softmax_v1_history
2025-08-28,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,86,rule100_softmax_v1_history
2025-08-29,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,88,rule100_softmax_v1_history
2025-08-29,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,94,rule100_softmax_v1_history
2025-08-29,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,57,rule100_softmax_v1_history
2025-08-29,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,87,rule100_softmax_v1_history
2025-09-02,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,92,rule100_softmax_v1_history
2025-09-02,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,98,rule100_softmax_v1_history
2025-09-02,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,61,rule100_softmax_v1_history
2025-09-02,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,91,rule100_softmax_v1_history
2025-09-03,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,93,rule100_softmax_v1_history
2025-09-03,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,99,rule100_softmax_v1_history
2025-09-03,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,62,rule100_softmax_v1_history
2025-09-03,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,92,rule100_softmax_v1_history
2025-09-04,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,94,rule100_softmax_v1_history
2025-09-04,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,100,rule100_softmax_v1_history
2025-09-04,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,63,rule100_softmax_v1_history
2025-09-04,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,93,rule100_softmax_v1_history
2025-09-05,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,95,rule100_softmax_v1_history
2025-09-05,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,101,rule100_softmax_v1_history
2025-09-05,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,64,rule100_softmax_v1_history
2025-09-05,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,94,rule100_softmax_v1_history
2025-09-08,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,98,rule100_softmax_v1_history
2025-09-08,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,104,rule100_softmax_v1_history
2025-09-08,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,67,rule100_softmax_v1_history
2025-09-08,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,97,rule100_softmax_v1_history
2025-09-09,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,99,rule100_softmax_v1_history
2025-09-09,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,105,rule100_softmax_v1_history
2025-09-09,MU,53613,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,68,rule100_softmax_v1_history
2025-09-09,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,98,rule100_softmax_v1_history
2025-09-10,LRCX,48486,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,100,rule100_softmax_v1_history
2025-09-10,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.7,0.30000000000000004,False,tighten_below_hold_threshold,1,4,1.0,0.25,106,rule100_softmax_v1_history
2025-09-10,MU,53613,TRIM,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,3,4,1.0,0.25,69,rule100_softmax_v1_history
2025-09-10,TSM,85442,HOLD,,0.1,0.1,0.1,0.7,0.30000000000000004,True,eligible_buy_or_hold,2,4,1.0,0.25,99,rule100_softmax_v1_history
2025-09-11,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,101,rule100_softmax_v1_history
2025-09-11,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,1.0,0.25,107,rule100_softmax_v1_history
2025-09-11,MU,53613,EXIT,SELL,0.0,0.0,0.0,0.8,0.2,False,flat_after_sell,3,4,0.0,,70,rule100_softmax_v1_history
2025-09-11,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,100,rule100_softmax_v1_history
2025-09-12,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,102,rule100_softmax_v1_history
2025-09-12,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.8290200000000001,0.20725500000000002,108,rule100_softmax_v1_history
2025-09-12,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,101,rule100_softmax_v1_history
2025-09-15,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,105,rule100_softmax_v1_history
2025-09-15,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.6050599999999999,0.15126499999999998,111,rule100_softmax_v1_history
2025-09-15,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,104,rule100_softmax_v1_history
2025-09-16,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,106,rule100_softmax_v1_history
2025-09-16,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.8407800000000001,0.21019500000000002,112,rule100_softmax_v1_history
2025-09-16,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,105,rule100_softmax_v1_history
2025-09-17,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,107,rule100_softmax_v1_history
2025-09-17,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.8041400000000001,0.20103500000000002,113,rule100_softmax_v1_history
2025-09-17,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,106,rule100_softmax_v1_history
2025-09-18,LRCX,48486,TRIM,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,3,4,1.0,0.25,108,rule100_softmax_v1_history
2025-09-18,MSFT,10107,TIGHTEN,,0.1,0.1,0.0,0.8,0.2,False,tighten_below_hold_threshold,1,4,0.8734,0.21835,114,rule100_softmax_v1_history
2025-09-18,TSM,85442,HOLD,,0.1,0.1,0.1,0.8,0.2,True,eligible_buy_or_hold,2,4,1.0,0.25,107,rule100_softmax_v1_history
